Customer_ID,Customer_Name,Customer_Type,City,State,Pincode,Phone,Email,Registration_Date,Total_Orders,Total_Spend_INR,Preferred_Payment,Is_Premium,GSTIN,Credit_Limit_INR,Account_Manager
CUST005039,Customer_5039,B2C,Gwalior,Madhya Pradesh,244074,9142629450,cust5039@mail.in,2023-10-26 00:00:00,162,994646.56,Wallet,FALSE,,431603.39,AM_44
CUST005040,Customer_5040,D2C,Thiruvananthapuram,Kerala,441209,9672239440,cust5040@mail.in,2021-07-13 00:00:00,251,662784.11,Credit,FALSE,27AAPFU5819H1ZM,23770.9,AM_36
CUST005041,Customer_5041,Marketplace Seller,Guwahati,Assam,469180,9754534340,cust5041@mail.in,2022-10-24 00:00:00,167,528266.85,UPI,FALSE,27AAPFU9053H2ZM,297442.47,AM_25
CUST005042,Customer_5042,B2C,Gurugram,Haryana,682536,9828967317,cust5042@mail.in,2021-07-13 00:00:00,356,202326.35,Wallet,TRUE,27AAPFU4505H5ZM,82813.49,AM_12
CUST005043,Customer_5043,Marketplace Seller,Ambala,Haryana,782255,9365823309,,2021-07-17 00:00:00,200,576754.81,Prepaid,FALSE,,430923.81,AM_19
CUST005044,Customer_5044,B2B,Darbhanga,Bihar,153530,,cust5044@mail.in,2024-12-28 00:00:00,444,317593.54,COD,FALSE,,415521.5,AM_1
CUST005045,Customer_5045,D2C,Cuttack,Odisha,260889,,cust5045@mail.in,2021-09-11 00:00:00,247,445189,COD,TRUE,,353678.1,AM_34
CUST005046,Customer_5046,Marketplace Seller,Haldwani,Uttarakhand,944064,9849072237,cust5046@mail.in,2022-04-26 00:00:00,18,747717.97,Prepaid,FALSE,27AAPFU6893H2ZM,281095.12,AM_25
CUST005047,Customer_5047,B2B,Salem,Tamil Nadu,933979,9589611106,cust5047@mail.in,2024-10-07 00:00:00,88,36394.03,Prepaid,FALSE,27AAPFU5344H7ZM,36055.64,AM_10
CUST005048,Customer_5048,D2C,Jabalpur,Madhya Pradesh,816775,9512980667,,2024-09-17 00:00:00,96,372042.67,Prepaid,TRUE,27AAPFU3779H1ZM,209720.54,AM_32
CUST005049,Customer_5049,B2C,Cuttack,Odisha,326562,9123747505,cust5049@mail.in,2021-03-31 00:00:00,492,441102.1,UPI,FALSE,,451345.08,AM_33
CUST005050,Customer_5050,Government,Belagavi,Karnataka,552324,9225832498,cust5050@mail.in,2022-03-30 00:00:00,344,696184.5,COD,FALSE,27AAPFU5020H4ZM,302049.86,AM_5
CUST005051,Customer_5051,B2B,Guwahati,Assam,118432,9168171933,cust5051@mail.in,2024-02-18 00:00:00,247,132710.12,COD,FALSE,27AAPFU4624H3ZM,365065.07,AM_19
CUST005052,Customer_5052,D2C,Pune,Maharashtra,616817,9968488146,cust5052@mail.in,2022-05-07 00:00:00,28,907413.71,Prepaid,TRUE,,499196.73,AM_8
CUST005053,Customer_5053,B2B,Jabalpur,Madhya Pradesh,586632,9439593490,cust5053@mail.in,2021-04-28 00:00:00,413,642100.78,Wallet,FALSE,27AAPFU1005H2ZM,300503.06,AM_4
CUST005054,Customer_5054,Marketplace Seller,Haridwar,Uttarakhand,264960,9103353125,cust5054@mail.in,2022-04-28 00:00:00,434,369546.33,UPI,TRUE,27AAPFU8379H1ZM,58640.05,AM_18
CUST005055,Customer_5055,D2C,Patiala,Punjab,118363,9428894169,cust5055@mail.in,2024-09-26 00:00:00,100,966073.26,Net Banking,TRUE,27AAPFU8956H7ZM,N/A,AM_44
CUST005056,Customer_5056,B2C,Indore,Madhya Pradesh,446717,9201049985,cust5056@mail.in,2021-02-01 00:00:00,408,433591.34,Net Banking,FALSE,,292556.38,AM_50
CUST005057,Customer_5057,Government,Kanpur,Uttar Pradesh,706225,9548257088,,2024-01-13 00:00:00,306,681089.11,Prepaid,TRUE,27AAPFU6012H6ZM,312517.14,AM_19
CUST005058,Customer_5058,Government,Ambala,Haryana,227390,9724315175,cust5058@mail.in,2022-07-11 00:00:00,370,890214.72,Prepaid,FALSE,27AAPFU8323H8ZM,220754.72,AM_44
CUST005059,Customer_5059,Marketplace Seller,Coimbatore,Tamil Nadu,958446,9229718391,cust5059@mail.in,2023-10-05 00:00:00,157,939103.87,Prepaid,FALSE,27AAPFU7384H5ZM,32045.43,AM_43
CUST005060,Customer_5060,B2B,Mangaluru,Karnataka,193766,9149007870,cust5060@mail.in,2022-02-11 00:00:00,417,670729.64,Net Banking,TRUE,,286638.11,AM_45
CUST005061,Customer_5061,D2C,Rohtak,Haryana,214297,9928701169,cust5061@mail.in,2021-10-27 00:00:00,448,923405.09,Credit,TRUE,,259655.24,AM_16
CUST005062,Customer_5062,B2B,Bokaro,Jharkhand,846137,9726198933,cust5062@mail.in,2021-07-25 00:00:00,184,276975.07,UPI,TRUE,,448355.32,AM_7
CUST005063,Customer_5063,D2C,Kozhikode,Kerala,817264,9866797074,cust5063@mail.in,2023-04-25 00:00:00,304,671640.26,Net Banking,TRUE,27AAPFU4545H4ZM,406682.45,AM_12
CUST005064,Customer_5064,B2B,Panaji,Goa,424499,9687469491,cust5064@mail.in,2023-02-24 00:00:00,210,264630.97,UPI,FALSE,,50520.84,AM_49
CUST005065,Customer_5065,B2B,Coimbatore,Tamil Nadu,873313,9300984527,,2022-08-16 00:00:00,135,44581.05,Net Banking,FALSE,27AAPFU3913H5ZM,31609.19,AM_4
CUST005066,Customer_5066,B2C,Cuttack,Odisha,237317,9568836314,cust5066@mail.in,2024-08-18 00:00:00,98,486504.83,UPI,FALSE,27AAPFU3768H1ZM,--,AM_40
CUST005067,Customer_5067,B2C,Gandhinagar,Gujarat,450221,9649938545,cust5067@mail.in,2022-04-09 00:00:00,207,142373.8,Prepaid,TRUE,27AAPFU8948H8ZM,433716.89,AM_47
CUST005068,Customer_5068,Marketplace Seller,Thrissur,Kerala,405679,9830764775,cust5068@mail.in,2021-09-07 00:00:00,335,476141.41,COD,FALSE,,20034.37,AM_1
CUST005069,Customer_5069,Government,Bathinda,Punjab,807325,9276562019,cust5069@mail.in,2023-04-13 00:00:00,138,330259.69,UPI,TRUE,,434685.25,AM_27
CUST005070,Customer_5070,B2B,Jodhpur,Rajasthan,579910,9197822989,cust5070@mail.in,2022-08-29 00:00:00,200,652261.62,Net Banking,TRUE,27AAPFU3549H7ZM,367693.8,AM_12
CUST005071,Customer_5071,Marketplace Seller,Pune,Maharashtra,604822,,cust5071@mail.in,2024-12-12 00:00:00,469,231519.87,COD,FALSE,,387324.81,AM_43
CUST005072,Customer_5072,B2C,Karimnagar,Telangana,,9180071502,cust5072@mail.in,2022-10-01 00:00:00,11,146354.4,Prepaid,FALSE,27AAPFU7902H5ZM,147219.29,AM_26
CUST005073,Customer_5073,Marketplace Seller,Ajmer,Rajasthan,723175,9172272590,cust5073@mail.in,2023-11-25 00:00:00,238,871523.22,Credit,TRUE,27AAPFU6134H8ZM,170822.36,AM_32
CUST005074,Customer_5074,Government,Rohtak,Haryana,772678,9425423543,,2022-01-17 00:00:00,349,366088.21,Prepaid,FALSE,,48284.99,AM_34
CUST005075,Customer_5075,B2C,Haldwani,Uttarakhand,529449,9385956507,cust5075@mail.in,2021-09-07 00:00:00,389,98964.18,Wallet,TRUE,27AAPFU9794H6ZM,400109.11,AM_33
CUST005076,Customer_5076,B2B,Hyderabad,Telangana,888596,9884208471,cust5076@mail.in,2021-11-28 00:00:00,283,616015.02,UPI,TRUE,,180183.54,AM_39
CUST005077,Customer_5077,D2C,Gurugram,Haryana,105531,9909967630,cust5077@mail.in,2023-06-17 00:00:00,304,142521.95,UPI,TRUE,,168447.87,AM_20
CUST005078,Customer_5078,D2C,Gandhinagar,Gujarat,123769,9869835076,cust5078@mail.in,2023-12-06 00:00:00,353,54532.43,Net Banking,TRUE,27AAPFU9768H7ZM,29882.16,AM_33
CUST005079,Customer_5079,Government,Coimbatore,Tamil Nadu,288726,9895860770,cust5079@mail.in,2024-02-25 00:00:00,431,405291.22,UPI,FALSE,27AAPFU8464H4ZM,132934.8,AM_20
CUST005080,Customer_5080,B2C,Jabalpur,Madhya Pradesh,560705,9347275219,cust5080@mail.in,2022-12-16 00:00:00,410,477941.5,Credit,TRUE,,9212.65,AM_14
CUST005081,Customer_5081,Government,Manali,Himachal Pradesh,216366,9117301890,cust5081@mail.in,2022-09-08 00:00:00,121,397615.76,COD,TRUE,27AAPFU8658H3ZM,460092.93,AM_13
CUST005082,Customer_5082,B2B,Kozhikode,Kerala,447770,9890442524,cust5082@mail.in,2021-07-25 00:00:00,191,919478.31,Credit,TRUE,,384159.47,AM_6
CUST005083,Customer_5083,Marketplace Seller,Darbhanga,Bihar,783521,,cust5083@mail.in,2022-07-27 00:00:00,491,871507.93,Prepaid,FALSE,27AAPFU4349H9ZM,15261.71,AM_50
CUST005084,Customer_5084,Government,Kozhikode,Kerala,259214,,cust5084@mail.in,2021-07-19 00:00:00,135,347912.71,Prepaid,FALSE,27AAPFU7666H1ZM,177762.17,AM_50
CUST005085,Customer_5085,D2C,Rajkot,Gujarat,115307,9261590916,cust5085@mail.in,2022-05-21 00:00:00,400,247674.52,Prepaid,FALSE,,194456.07,AM_28
CUST005086,Customer_5086,B2C,Berhampur,Odisha,975286,9200876335,cust5086@mail.in,2023-09-14 00:00:00,93,157593.1,Net Banking,TRUE,27AAPFU6571H4ZM,427754.24,AM_24
CUST005087,Customer_5087,Government,Kanpur,Uttar Pradesh,796476,9672526211,cust5087@mail.in,2024-09-22 00:00:00,161,241608.42,COD,TRUE,27AAPFU2955H4ZM,244775.22,AM_1
CUST005088,Customer_5088,Marketplace Seller,Rajkot,Gujarat,724300,9642752296,cust5088@mail.in,2022-11-09 00:00:00,412,371483.26,Prepaid,TRUE,,62297.18,AM_18
CUST005089,Customer_5089,B2C,Muzaffarpur,Bihar,106146,9153234354,cust5089@mail.in,2022-08-09 00:00:00,281,812606.05,Credit,TRUE,27AAPFU7721H7ZM,481798.24,AM_35
CUST005090,Customer_5090,Marketplace Seller,Mangaluru,Karnataka,808954,9139433611,cust5090@mail.in,2022-11-17 00:00:00,52,869771.6,Net Banking,FALSE,27AAPFU2191H3ZM,330276.98,AM_39
CUST005091,Customer_5091,Marketplace Seller,Panaji,Goa,902221,9832860237,cust5091@mail.in,2024-11-15 00:00:00,357,166960.29,Prepaid,FALSE,27AAPFU5113H8ZM,474601.68,AM_19
CUST005092,Customer_5092,D2C,Mandi,Himachal Pradesh,506345,9341129185,cust5092@mail.in,2024-11-03 00:00:00,67,10030.08,COD,TRUE,,66631.24,AM_46
CUST005093,Customer_5093,B2B,Kozhikode,Kerala,695262,9860460415,cust5093@mail.in,2022-03-09 00:00:00,23,28032.49,COD,TRUE,27AAPFU3791H2ZM,261408.65,AM_14
CUST005094,Customer_5094,B2B,Nashik,Maharashtra,320380,9990117620,cust5094@mail.in,2024-10-05 00:00:00,483,955301.91,Credit,TRUE,27AAPFU3489H2ZM,322955.6,AM_28
CUST005095,Customer_5095,Marketplace Seller,Bengaluru,Karnataka,717615,9876698546,cust5095@mail.in,2023-07-18 00:00:00,267,148662.49,Credit,FALSE,27AAPFU7737H2ZM,443954.99,AM_5
CUST005096,Customer_5096,B2B,Siliguri,West Bengal,434840,9502030870,cust5096@mail.in,2021-03-09 00:00:00,65,144458.08,Net Banking,TRUE,27AAPFU6907H3ZM,117390.3,AM_50
CUST005097,Customer_5097,Government,Jalandhar,Punjab,429884,9394321504,cust5097@mail.in,2021-01-04 00:00:00,333,877373.3,Credit,FALSE,27AAPFU9906H1ZM,N/A,AM_44
CUST005098,Customer_5098,Government,Khammam,Telangana,204250,9431476159,cust5098@mail.in,2024-08-08 00:00:00,50,37766.95,Prepaid,TRUE,27AAPFU9081H6ZM,163212.42,AM_15
CUST005099,Customer_5099,D2C,Belagavi,Karnataka,589767,9355673210,cust5099@mail.in,2022-03-07 00:00:00,109,590143.1,Prepaid,TRUE,27AAPFU4272H4ZM,123726.13,AM_14
CUST005100,Customer_5100,B2C,Bhubaneswar,Odisha,716452,9585185796,cust5100@mail.in,2023-10-04 00:00:00,77,796810.52,UPI,TRUE,27AAPFU4352H5ZM,12697.29,AM_37
CUST005101,Customer_5101,Government,Rajkot,Gujarat,112276,9365515663,cust5101@mail.in,2021-11-17 00:00:00,308,997236.34,Net Banking,TRUE,,71323.89,AM_5
CUST005102,Customer_5102,D2C,Jorhat,Assam,342980,9259767175,cust5102@mail.in,2024-10-10 00:00:00,63,530245.31,COD,FALSE,27AAPFU5744H6ZM,491409.81,AM_22
CUST005103,Customer_5103,D2C,Kanpur,Uttar Pradesh,761934,9549035624,cust5103@mail.in,2021-12-30 00:00:00,99,514415.93,Wallet,FALSE,,196742.56,AM_37
CUST005104,Customer_5104,Marketplace Seller,Trichy,Tamil Nadu,482453,9255576996,cust5104@mail.in,2023-08-17 00:00:00,232,186801.84,Prepaid,FALSE,27AAPFU9337H9ZM,350603.62,AM_33
CUST005105,Customer_5105,B2B,Madurai,Tamil Nadu,549338,9486684076,cust5105@mail.in,2022-11-05 00:00:00,204,531534.08,UPI,TRUE,,pending,AM_12
CUST005106,Customer_5106,Government,Nizamabad,Telangana,627850,9281295317,cust5106@mail.in,2023-02-01 00:00:00,441,640414.59,Net Banking,FALSE,27AAPFU8398H9ZM,43515.07,AM_12
CUST005107,Customer_5107,B2C,Roorkee,Uttarakhand,391859,9890150224,cust5107@mail.in,2022-04-08 00:00:00,1,556896.13,Credit,TRUE,27AAPFU1761H2ZM,63992.7,AM_43
CUST005108,Customer_5108,Marketplace Seller,Haridwar,Uttarakhand,493969,,cust5108@mail.in,2023-08-14 00:00:00,257,229007.96,Credit,TRUE,27AAPFU5023H6ZM,89302.12,AM_2
CUST005109,Customer_5109,B2C,Nagpur,Maharashtra,769764,9684840651,cust5109@mail.in,2022-02-05 00:00:00,256,965426.81,Wallet,TRUE,,496937.73,AM_50
CUST005110,Customer_5110,D2C,Kolkata,West Bengal,739990,9520501616,cust5110@mail.in,2022-09-13 00:00:00,27,390833.03,Wallet,FALSE,27AAPFU4593H2ZM,10428.05,AM_48
CUST005111,Customer_5111,Marketplace Seller,Karimnagar,Telangana,333229,9588536365,cust5111@mail.in,2024-11-29 00:00:00,385,71391.29,Prepaid,FALSE,,419057.06,AM_24
CUST005112,Customer_5112,B2C,Rohini,Delhi,411628,9938120868,cust5112@mail.in,2021-02-08 00:00:00,292,102248.27,Net Banking,TRUE,27AAPFU6887H1ZM,478614.59,AM_23
CUST005113,Customer_5113,B2B,Bengaluru,Karnataka,135558,9124979825,cust5113@mail.in,2021-10-11 00:00:00,263,726847.06,Credit,TRUE,27AAPFU1612H8ZM,75961.28,AM_2
CUST005114,Customer_5114,Marketplace Seller,Haldwani,Uttarakhand,205739,9944575059,,2024-07-30 00:00:00,415,239588.66,Credit,FALSE,27AAPFU3102H5ZM,279066.96,AM_10
CUST005115,Customer_5115,D2C,Jalandhar,Punjab,236797,9419572760,cust5115@mail.in,2022-07-07 00:00:00,394,835519.85,UPI,TRUE,,244230.68,AM_40
CUST005116,Customer_5116,D2C,Panipat,Haryana,586785,9658844829,cust5116@mail.in,2024-03-29 00:00:00,446,794818.18,UPI,TRUE,27AAPFU2958H3ZM,50975.04,AM_19
CUST005117,Customer_5117,B2B,Udaipur,Rajasthan,786436,9857192593,cust5117@mail.in,2021-01-18 00:00:00,167,70578.09,Credit,TRUE,27AAPFU3040H6ZM,330287.06,AM_44
CUST005118,Customer_5118,B2C,Shimla,Himachal Pradesh,569560,9653854019,cust5118@mail.in,2024-11-09 00:00:00,20,461924.09,Credit,TRUE,27AAPFU3242H4ZM,225028.71,AM_13
CUST005119,Customer_5119,B2B,Kannur,Kerala,711392,9246541480,cust5119@mail.in,2022-05-28 00:00:00,60,345227.31,UPI,FALSE,27AAPFU2347H2ZM,60417.8,AM_42
CUST005120,Customer_5120,B2B,Shimla,Himachal Pradesh,737235,9791366778,cust5120@mail.in,2021-08-15 00:00:00,314,987784.44,Credit,FALSE,27AAPFU7772H7ZM,310450.32,AM_38
CUST005121,Customer_5121,D2C,Rohtak,Haryana,689778,9542946727,cust5121@mail.in,2024-07-31 00:00:00,223,354452.54,Credit,TRUE,,121182.16,AM_28
CUST005122,Customer_5122,Government,Gwalior,Madhya Pradesh,486196,9538909084,cust5122@mail.in,2024-02-11 00:00:00,411,TBD,Wallet,FALSE,27AAPFU5297H5ZM,291537.05,AM_20
CUST005123,Customer_5123,Marketplace Seller,Amritsar,Punjab,342314,9231968624,cust5123@mail.in,2022-01-01 00:00:00,401,962538.37,Net Banking,TRUE,27AAPFU1709H4ZM,278776.88,AM_1
CUST005124,Customer_5124,Marketplace Seller,Ambala,Haryana,602097,9350234476,cust5124@mail.in,2021-09-20 00:00:00,269,365070.21,Wallet,TRUE,,142838.62,AM_15
CUST005125,Customer_5125,Government,Dwarka,Delhi,757958,9724564735,cust5125@mail.in,2024-12-03 00:00:00,209,462434.72,Wallet,TRUE,27AAPFU2174H6ZM,54727.78,AM_48
CUST005126,Customer_5126,B2C,Silchar,Assam,449707,9891073536,cust5126@mail.in,2021-12-22 00:00:00,152,177050.79,Net Banking,TRUE,,368110.25,AM_43
CUST005127,Customer_5127,B2C,Panipat,Haryana,127636,9543125638,cust5127@mail.in,2021-07-15 00:00:00,468,209267.15,Credit,FALSE,,464086.55,AM_13
CUST005128,Customer_5128,B2C,Roorkee,Uttarakhand,299236,9505096462,,2022-04-11 00:00:00,123,979976.64,UPI,FALSE,,1748.86,AM_45
CUST005129,Customer_5129,Government,Dhanbad,Jharkhand,105806,9336910851,cust5129@mail.in,2021-03-01 00:00:00,432,606487.1,Prepaid,FALSE,27AAPFU3834H9ZM,321788.76,AM_23
CUST005130,Customer_5130,D2C,Durgapur,West Bengal,167500,9903276367,,2023-04-21 00:00:00,150,150392.52,Credit,TRUE,,160388.31,AM_35
CUST005131,Customer_5131,Government,Silchar,Assam,397627,9304279436,cust5131@mail.in,2021-01-08 00:00:00,362,256018.6,Prepaid,TRUE,,473030.61,AM_22
CUST005132,Customer_5132,D2C,Gaya,Bihar,881949,9484572875,cust5132@mail.in,2022-05-14 00:00:00,274,25080.77,UPI,FALSE,27AAPFU8551H1ZM,143771.24,AM_47
CUST005133,Customer_5133,D2C,Agra,Uttar Pradesh,885704,9563479087,cust5133@mail.in,2024-04-20 00:00:00,26,125715.4,Net Banking,FALSE,27AAPFU5125H4ZM,302288.1,AM_45
CUST005134,Customer_5134,B2C,Pune,Maharashtra,351430,9301397370,cust5134@mail.in,2023-06-12 00:00:00,486,11743.78,COD,FALSE,27AAPFU3056H3ZM,81559.45,AM_28
CUST005135,Customer_5135,B2C,Rishikesh,Uttarakhand,147416,9841253974,cust5135@mail.in,2021-11-27 00:00:00,275,819680.3,Net Banking,FALSE,27AAPFU4168H3ZM,2968.47,AM_11
CUST005136,Customer_5136,Marketplace Seller,Patiala,Punjab,199137,9785904874,cust5136@mail.in,2021-07-15 00:00:00,416,320059.09,COD,TRUE,,338147.32,AM_27
CUST005137,Customer_5137,B2B,Chennai,Tamil Nadu,767150,9947706774,cust5137@mail.in,2021-02-02 00:00:00,401,863944.64,Net Banking,FALSE,,231838.4,AM_38
CUST005138,Customer_5138,D2C,Rohini,Delhi,306488,9468179627,cust5138@mail.in,2021-12-29 00:00:00,364,546212.81,Net Banking,FALSE,,133131.57,AM_9
CUST005139,Customer_5139,B2C,Thrissur,Kerala,833910,9306928135,cust5139@mail.in,2021-07-23 00:00:00,315,412559.84,Net Banking,FALSE,,484111.79,AM_21
CUST005140,Customer_5140,Marketplace Seller,Panaji,Goa,716686,9893566915,cust5140@mail.in,2024-05-13 00:00:00,351,65631.4,Wallet,TRUE,,405620.74,AM_50
CUST005141,Customer_5141,Marketplace Seller,Dhanbad,Jharkhand,597121,9772013620,cust5141@mail.in,2024-09-13 00:00:00,423,107500.56,Net Banking,FALSE,27AAPFU9202H8ZM,488320.95,AM_37
CUST005142,Customer_5142,Marketplace Seller,Pune,Maharashtra,119784,9420420639,cust5142@mail.in,2024-12-24 00:00:00,349,956481.71,UPI,TRUE,27AAPFU5250H8ZM,300131.59,AM_44
CUST005143,Customer_5143,Government,Karimnagar,Telangana,153445,9384537819,cust5143@mail.in,2021-02-25 00:00:00,11,142909.58,COD,FALSE,27AAPFU9234H7ZM,374530.84,AM_14
CUST005144,Customer_5144,Marketplace Seller,Meerut,Uttar Pradesh,619495,9844829639,cust5144@mail.in,2021-03-21 00:00:00,274,923744.82,UPI,TRUE,27AAPFU7084H9ZM,41127.58,AM_22
CUST005145,Customer_5145,B2C,Coimbatore,Tamil Nadu,946773,9659133080,cust5145@mail.in,2021-02-15 00:00:00,122,964884.56,Credit,FALSE,,306966.46,AM_19
CUST005146,Customer_5146,B2B,Nizamabad,Telangana,500982,9200146761,cust5146@mail.in,2021-08-19 00:00:00,475,910891.03,Net Banking,FALSE,27AAPFU8290H4ZM,473643.96,AM_28
CUST005147,Customer_5147,Marketplace Seller,Ludhiana,Punjab,335091,9312002100,cust5147@mail.in,2022-08-28 00:00:00,392,684560.67,Wallet,FALSE,,287560.97,AM_42
CUST005148,Customer_5148,Marketplace Seller,Ujjain,Madhya Pradesh,427921,9425588856,cust5148@mail.in,2021-05-15 00:00:00,337,703173.84,Credit,FALSE,27AAPFU7552H8ZM,195637.04,AM_15
CUST005149,Customer_5149,B2C,Shimla,Himachal Pradesh,615092,9353220526,cust5149@mail.in,2023-12-30 00:00:00,395,309328.39,Credit,FALSE,27AAPFU9228H1ZM,397025.29,AM_35
CUST005150,Customer_5150,B2C,Bhopal,Madhya Pradesh,108519,9479163386,,2021-01-17 00:00:00,45,224341.41,Net Banking,FALSE,,150939.3,AM_11
CUST005151,Customer_5151,B2C,Gurugram,Haryana,934928,9102641463,cust5151@mail.in,2022-12-09 00:00:00,429,42877.7,Net Banking,TRUE,27AAPFU4398H7ZM,62937.58,AM_47
CUST005152,Customer_5152,D2C,Rohtak,Haryana,250923,9919715979,cust5152@mail.in,2024-11-19 00:00:00,12,64180.92,COD,TRUE,27AAPFU3289H2ZM,101328.8,AM_29
CUST005153,Customer_5153,Marketplace Seller,New Delhi,Delhi,980660,9434893540,cust5153@mail.in,2022-03-28 00:00:00,187,977636.03,Prepaid,TRUE,,105220.92,AM_26
CUST005154,Customer_5154,B2C,Mangaluru,Karnataka,664236,9214800202,cust5154@mail.in,2023-08-15 00:00:00,59,939641.97,COD,FALSE,,41177.95,AM_26
CUST005155,Customer_5155,Marketplace Seller,Guwahati,Assam,521976,9412286032,cust5155@mail.in,2021-10-05 00:00:00,472,303476.14,Prepaid,FALSE,,153985.09,AM_22
CUST005156,Customer_5156,Marketplace Seller,Mysuru,Karnataka,228968,9504955271,cust5156@mail.in,2021-03-08 00:00:00,23,965594.05,UPI,TRUE,27AAPFU9000H3ZM,450571.61,AM_7
CUST005157,Customer_5157,Government,Rajkot,Gujarat,,9788524968,cust5157@mail.in,2023-01-31 00:00:00,42,817524.33,Credit,TRUE,27AAPFU5059H6ZM,30741.68,AM_31
CUST005158,Customer_5158,Marketplace Seller,Ambala,Haryana,756136,9601315302,cust5158@mail.in,2024-04-02 00:00:00,163,840872.69,Wallet,FALSE,,364160.61,AM_24
CUST005159,Customer_5159,B2C,Silchar,Assam,747904,9495356642,cust5159@mail.in,2023-02-11 00:00:00,45,760267.78,UPI,TRUE,,357047.47,AM_37
CUST005160,Customer_5160,B2C,Vasco,Goa,333239,9271746216,cust5160@mail.in,2023-07-08 00:00:00,421,993469.22,Prepaid,TRUE,27AAPFU7772H9ZM,493733.86,AM_24
CUST005161,Customer_5161,Government,Kolkata,West Bengal,216426,9582477209,cust5161@mail.in,2021-09-01 00:00:00,329,812784.58,Credit,TRUE,27AAPFU5185H7ZM,165457.75,AM_35
CUST005162,Customer_5162,D2C,Haridwar,Uttarakhand,770945,9950660719,cust5162@mail.in,2024-04-04 00:00:00,51,804838.06,UPI,TRUE,,239157.12,AM_17
CUST005163,Customer_5163,B2C,Haldwani,Uttarakhand,507668,9191769253,cust5163@mail.in,2021-09-17 00:00:00,26,281193.43,Credit,TRUE,27AAPFU2703H9ZM,227111.69,AM_37
CUST005164,Customer_5164,B2C,Jalandhar,Punjab,729438,9296611098,cust5164@mail.in,2021-10-13 00:00:00,202,769486.93,Wallet,FALSE,27AAPFU1064H1ZM,301267.42,AM_49
CUST005165,Customer_5165,Government,Margao,Goa,676488,9681722582,cust5165@mail.in,2021-03-04 00:00:00,486,485760.78,Net Banking,FALSE,,435961.74,AM_14
CUST005166,Customer_5166,Government,Guwahati,Assam,641357,9534408673,cust5166@mail.in,2024-08-22 00:00:00,410,293976.33,COD,TRUE,27AAPFU1585H8ZM,365829.67,AM_38
CUST005167,Customer_5167,Marketplace Seller,Salem,Tamil Nadu,547201,9679260384,cust5167@mail.in,2022-12-10 00:00:00,410,57210.46,Net Banking,TRUE,27AAPFU6828H4ZM,142653.44,AM_38
CUST005168,Customer_5168,B2B,Ajmer,Rajasthan,904053,9608335061,cust5168@mail.in,2022-05-06 00:00:00,478,307505.27,Prepaid,TRUE,27AAPFU5624H2ZM,346458.53,AM_23
CUST005169,Customer_5169,B2C,Noida,Delhi,767295,9259803531,cust5169@mail.in,2022-03-08 00:00:00,41,304859.2,Credit,FALSE,,26956.71,AM_46
CUST005170,Customer_5170,Marketplace Seller,Agra,Uttar Pradesh,616145,9487184606,cust5170@mail.in,2021-02-15 00:00:00,388,732989.77,Prepaid,FALSE,,355934.16,AM_1
CUST005171,Customer_5171,Government,Silchar,Assam,681027,9819848339,cust5171@mail.in,2021-05-29 00:00:00,401,365349.64,Prepaid,TRUE,,216803.9,AM_26
CUST005172,Customer_5172,Government,Rourkela,Odisha,713980,9326889303,cust5172@mail.in,2022-12-20 00:00:00,421,860232.97,COD,FALSE,,83683.24,AM_4
CUST005173,Customer_5173,B2B,Kanpur,Uttar Pradesh,582212,9452820563,cust5173@mail.in,2022-01-12 00:00:00,7,832898.95,Prepaid,FALSE,27AAPFU4146H6ZM,9032,AM_42
CUST005174,Customer_5174,D2C,Gaya,Bihar,118025,9495363968,cust5174@mail.in,2024-01-12 00:00:00,3,430400.48,Wallet,TRUE,,7622.75,AM_18
CUST005175,Customer_5175,Marketplace Seller,Guwahati,Assam,896417,9823347301,cust5175@mail.in,2024-03-15 00:00:00,267,443480.21,Wallet,FALSE,,433833.85,AM_34
CUST005176,Customer_5176,D2C,Rohini,Delhi,700515,,cust5176@mail.in,2024-03-13 00:00:00,62,75924.61,COD,TRUE,27AAPFU4413H8ZM,367704.41,AM_13
CUST005177,Customer_5177,D2C,Howrah,West Bengal,114812,9942559611,cust5177@mail.in,2021-01-08 00:00:00,300,711050.66,Wallet,FALSE,27AAPFU2060H3ZM,97585.89,AM_15
CUST005178,Customer_5178,B2C,Tezpur,Assam,897335,9171319770,,2023-12-07 00:00:00,249,400186.8,Prepaid,TRUE,27AAPFU4599H1ZM,410491.25,AM_17
CUST005179,Customer_5179,Marketplace Seller,Margao,Goa,878234,9323904206,cust5179@mail.in,2023-03-02 00:00:00,210,811947.2,COD,FALSE,,156415.64,AM_45
CUST005180,Customer_5180,Government,Bhubaneswar,Odisha,569614,,cust5180@mail.in,2023-08-21 00:00:00,215,861460.79,Prepaid,TRUE,27AAPFU5627H8ZM,223527.73,AM_6
CUST005181,Customer_5181,D2C,Lucknow,Uttar Pradesh,778715,9929085993,cust5181@mail.in,2024-01-14 00:00:00,471,117286.28,Credit,TRUE,,383058.47,AM_45
CUST005182,Customer_5182,B2B,Warangal,Telangana,111004,9344475561,cust5182@mail.in,2022-09-17 00:00:00,26,961032.19,Wallet,FALSE,,20854.59,AM_40
CUST005183,Customer_5183,D2C,Jorhat,Assam,199793,9454425051,cust5183@mail.in,2022-04-23 00:00:00,145,943487.09,Wallet,FALSE,,89244.26,AM_46
